uid,register_date,first_order_date,gender,city,province,country,order_count,total_amount,last_order_date,time_gap
49576,2015-01-14,2015-04-25,男,深圳,广东,CN,15,29443,2018-11-21,131
55875,2017-08-30,2017-09-17,男,广州,广东,CN,25,33408,2019-03-17,15
35643,2014-01-07,2014-01-07,男,大连,辽宁,CN,24,23965,2019-02-21,39
3044,2013-01-31,2016-09-02,男,广州,广东,CN,18,31466,2019-01-22,69
59262,2016-03-17,2016-03-17,女,广州,广东,CN,15,26205,2018-09-17,196
57102,2013-02-07,2015-12-28,女,ROTTERDAM,ZUID HOLLAND,AN,7,26697,2019-01-27,64
60520,2017-05-23,2017-05-23,男,北京,北京,CN,7,13004,2019-01-17,74
4371,2015-02-03,2015-02-05,男,,,HK,23,28895,2018-11-27,125
18442,2016-11-07,2018-07-23,男,广州,广东,CN,21,28077,2019-03-26,6
24592,2017-05-15,2017-05-19,男,上海,上海,CN,19,26007,2018-10-27,156
29765,2012-12-31,2013-01-01,女,广州,广东,CN,19,27795,2019-01-12,79
43409,2018-01-10,2018-01-10,男,北京,.,CN,15,25525,2019-02-15,45
778,2011-07-23,2011-09-18,男,深圳,广东,CN,19,27021,2019-01-25,66
60345,2017-02-25,2017-04-03,男,深圳,广东,CN,14,25141,2019-03-07,25
41055,2016-08-10,2016-08-11,男,绍兴市,浙江省,CN,36,27399,2019-03-31,1
35102,2015-11-19,2016-02-29,女,广州,广东,CN,23,32554,2019-03-25,7
39797,2014-04-22,2014-04-23,男,广州,广东,CN,16,28568,2019-02-18,42
24218,2016-11-10,2016-12-14,男,JAKARTA BARAT,,ID,8,21219,2018-10-01,182
4604,2015-10-20,2015-10-20,男,上海,上海,CN,10,18062,2018-09-13,200
43271,2017-12-29,2018-02-28,男,梅州,广东,CN,16,32109,2019-03-23,9
57312,2014-11-21,2014-11-21,男,上海,上海,CN,12,16581,2018-06-21,284
35757,2013-09-11,2013-09-11,女,长春,吉林,CN,13,28140,2019-02-10,50
12936,2014-04-04,2016-07-10,男,成都,四川,CN,17,30108,2019-03-21,11
15069,2017-02-16,2017-02-22,男,,,HK,33,21341,2019-02-18,42
52138,2017-11-10,2017-11-10,男,广州市,广东,CN,19,25779,2019-03-26,6
31392,2015-07-20,2015-07-20,男,Auburn,WA,US,20,29893,2018-05-10,326
5333,2017-06-15,2017-06-15,男,Gangseo-gu,Seoul,KR,12,23729,2019-03-11,21
10916,2018-02-24,2018-02-28,男,汕头,广东,CN,19,23546,2019-01-02,89
30723,2013-12-08,2014-04-16,男,OSAKA,,JP,13,23846,2019-01-03,88
29632,2012-08-25,2012-08-25,女,,,HK,20,29855,2018-11-23,129
59928,2016-09-13,2016-09-13,男,北京,北京,CN,15,20431,2019-03-21,11
35368,2016-08-20,2016-08-20,男,绍兴,浙江,CN,13,22522,2019-01-05,86
14876,2016-12-29,2017-01-07,女,上海市,上海市,CN,16,26029,2018-08-26,218
44584,2011-03-10,2011-03-12,女,沈阳,辽宁,CN,15,22579,2019-02-21,39
35280,2015-08-05,2015-12-26,女,哈密市,新疆,CN,25,39352,2019-02-23,37
13730,2015-05-30,2015-09-21,男,沈阳,辽宁,CN,22,33263,2018-11-28,124
26876,2012-09-07,2012-09-08,男,哈尔滨,黑龙江,CN,18,32064,2018-12-24,98
10517,2016-06-13,2016-08-04,男,北京,北京,CN,31,21187,2019-03-30,2
44225,2015-04-11,2015-04-11,男,哈尔滨,黑龙江,CN,13,36702,2019-03-11,21
23275,2017-01-13,2017-01-21,男,西安,陕西,CN,24,25500,2019-03-27,5
43149,2017-10-28,2017-10-28,男,北京,北京,CN,16,24599,2018-10-21,162
42665,2017-08-15,2017-09-18,男,北京,北京,CN,23,28064,2019-03-08,24
37812,2017-09-20,2017-09-21,男,广州,广东,CN,24,31487,2019-03-29,3
3279,2014-06-23,2014-06-23,男,广州市,广东,CN,18,20360,2019-02-23,37
20181,2010-01-02,2010-03-10,男,番禺,广东,CN,24,34676,2019-03-28,4
37004,2011-12-10,2017-07-12,男,上海,上海,CN,17,22938,2018-11-04,148
14159,2016-02-24,2016-02-24,女,佛山,广东,CN,19,34075,2019-03-14,18
31841,2016-04-10,2016-04-26,男,上海,上海,CN,20,27775,2018-09-20,193
7629,2014-08-23,2016-03-17,男,长春,吉林,CN,15,32833,2019-01-17,74
20913,2013-01-04,2013-03-04,男,,北京,CN,14,29241,2019-03-18,14
20465,2010-11-09,2011-02-15,男,上海,上海,CN,16,21865,2019-03-13,19
47959,2013-01-08,2013-01-27,男,深圳,广东,CN,23,35311,2019-01-16,75
56566,2012-05-16,2012-05-24,男,ESSEN,NRW,DE,12,19174,2019-03-11,21
9994,2012-01-12,2012-03-28,男,南海,广东,CN,45,24015,2019-03-24,8
8948,2011-03-09,2013-11-23,男,,,HK,31,38602,2019-03-01,31
54658,2011-02-19,2011-03-03,男,广州,广东,CN,18,28819,2019-03-30,2
49065,2014-01-18,2014-03-16,女,成都,四川,CN,18,29018,2019-03-26,6
4561,2015-05-20,2015-06-23,女,北京,大学,CN,14,12714,2018-05-23,313
1783,2017-09-05,2017-09-29,男,廊坊市,河北,CN,25,25989,2019-02-17,43
14801,2016-11-19,2016-12-07,男,北京市,,CN,29,20786,2018-11-24,128
60227,2016-12-18,2016-12-18,男,北京,北京,CN,16,23234,2019-01-01,90
29252,2010-07-25,2010-12-13,男,广州,广东,CN,18,34326,2019-03-05,27
30072,2013-03-10,2013-05-06,男,北京,北京,CN,19,24584,2019-03-14,18
35213,2015-10-10,2015-10-15,男,大连,辽宁省大连市,CN,20,22204,2019-03-15,17
39513,2015-04-05,2015-04-05,男,上海,-,CN,14,21163,2018-08-01,243
58227,2016-08-23,2016-08-28,女,沈阳市,辽宁省,CN,23,37007,2018-12-18,104
11574,2012-09-19,2012-11-14,男,广州市,广东,CN,31,27755,2019-03-11,21
54637,2011-02-02,2011-02-22,男,广州,广东,CN,16,26866,2018-10-31,152
29167,2010-04-30,2010-07-15,男,深圳,广东,CN,13,23251,2018-10-16,167
24553,2017-10-27,2017-10-27,男,海口,海南,CN,20,32551,2019-02-19,41
38658,2012-10-13,2013-01-16,男,广州,广东,CN,31,24560,2019-03-28,4
11016,2009-12-29,2010-02-21,男,深圳市,广东省,CN,19,26245,2019-01-17,74
58326,2014-11-21,2015-06-04,女,上海,上海,CN,17,27620,2019-02-16,44
18002,2011-04-03,2013-07-02,男,乌鲁木齐市,新疆,CN,24,23092,2019-03-13,19
19827,2017-04-04,2018-06-28,男,.,北京,CN,11,14745,2019-02-05,55
37756,2017-07-07,2017-07-10,男,大连,辽宁,CN,19,31309,2018-11-23,129
30280,2013-07-02,2016-04-28,男,长沙,湖南,CN,30,23696,2019-03-18,14
55126,2012-02-03,2012-03-13,女,深圳,广东,CN,12,24877,2019-03-27,5
3182,2013-05-10,2013-08-09,男,汕头,广东,CN,51,24696,2019-03-20,12
6243,2017-03-27,2017-03-27,男,长春市,吉林省,CN,14,24757,2018-11-01,151
44399,2016-01-27,2018-02-04,男,乌鲁木齐,新疆,CN,15,24413,2019-03-19,13
16996,2017-04-18,2017-04-18,男,沈阳,辽宁,CN,16,23537,2018-11-14,138
38673,2013-02-19,2015-02-25,男,广州,广东,CN,18,31529,2019-02-25,35
53743,2012-10-10,2012-10-10,男,揭东,广东,CN,24,30144,2019-02-23,37
58698,2016-11-26,2016-11-26,男,北京,北京,CN,17,30632,2018-12-04,118
41790,2017-04-22,2017-04-22,男,大连,辽宁,CN,24,22773,2018-11-09,143
60806,2017-10-12,2018-06-04,女,广州,广东,CN,23,29943,2019-03-31,1
22673,2015-06-07,2015-06-07,男,深圳,广东,CN,20,26726,2019-03-08,24
17,2015-03-25,2017-12-03,男,沈阳,辽宁,CN,13,24156,2019-02-12,48
42823,2017-07-30,2017-07-30,男,ABIKO-SHI,CHIBA-KEN,JP,8,25840,2019-01-11,80
6949,2017-10-23,2017-10-26,男,宁都`,江西,CN,25,31146,2019-01-08,83
42832,2017-09-22,2017-09-22,男,乌鲁木齐,新疆,CN,11,29587,2018-12-19,103
35081,2017-08-14,2017-09-02,男,北京,.,CN,19,26938,2019-03-31,1
53350,2015-06-12,2016-06-14,男,东营,山东,CN,26,24500,2018-12-09,113
21888,2015-02-11,2015-02-11,男,北京,北京,CN,13,26825,2019-02-03,57
7664,2015-02-26,2015-07-26,男,上海,上海,CN,15,23999,2019-03-19,13
7035,2017-11-09,2017-11-16,女,广州,广东,CN,29,34791,2018-12-10,112
17926,2010-01-01,2018-06-29,男,哈尔滨,黑龙江,CN,17,20747,2018-12-29,93
52805,2015-03-17,2015-03-19,女,本溪市,辽宁省,CN,20,25426,2019-02-05,55
6181,2016-12-20,2016-12-20,男,沈阳,辽宁,CN,14,21890,2019-03-17,15
17211,2015-04-01,2015-04-01,男,西宁,青海,CN,14,23060,2019-02-05,55
51058,2017-05-07,2017-05-07,女,上海,.,CN,17,27265,2019-01-08,83
2077,2010-01-23,2010-01-23,男,深圳市,广东省,CN,21,26492,2018-10-26,157
4007,2014-08-31,2014-08-31,女,大连,辽宁,CN,25,27973,2019-02-27,33
47987,2013-05-09,2013-10-25,女,ERICA,ERICA,NL,3,18520,2018-05-03,333
18820,2011-05-16,2011-09-20,男,惠州,广东,CN,18,28401,2019-02-25,35
22585,2015-04-17,2015-04-20,男,DEMTERGEM,,BE,3,18405,2018-04-20,346
52787,2015-10-20,2015-10-23,男,长春,吉林,CN,17,30769,2019-01-15,76
42676,2017-11-04,2017-11-09,女,乌鲁木齐,新疆,CN,14,27536,2019-02-22,38
59830,2017-10-15,2017-10-15,男,SETO-SHI,AICHI-KEN,JP,9,23787,2019-01-06,85
57757,2015-07-16,2015-07-16,男,许昌,河南,CN,21,31567,2019-01-14,77
1585,2016-10-20,2017-04-29,女,广州,广东,CN,19,28835,2019-03-14,18
57177,2013-04-28,2013-04-28,男,江门,广东,CN,20,27959,2019-03-19,13
13336,2014-12-17,2016-12-21,男,南宁,广西,CN,20,26535,2019-03-11,21
49144,2014-03-23,2014-03-23,男,北京,北京,CN,29,21720,2019-03-21,11
3509,2014-01-24,2014-08-01,女,青岛,山东,CN,24,28482,2019-01-15,76
1428,2015-07-27,2015-10-17,男,深圳,广东,CN,15,25116,2019-03-16,16
25053,2017-07-23,2017-07-23,男,广州市,,CN,19,23909,2019-03-16,16
5553,2017-01-05,2017-01-06,男,大连,辽宁,CN,23,23476,2019-03-16,16
40183,2014-07-31,2015-12-23,男,深圳,广东,CN,20,29641,2019-03-05,27
29474,2012-06-05,2013-01-04,男,宜昌,湖北,CN,25,24128,2019-03-28,4
39695,2014-02-25,2015-05-07,男,杭州,浙江,CN,11,13705,2019-03-20,12
15021,2017-04-07,2017-04-07,男,大连,辽宁,CN,33,24739,2019-03-29,3
46903,2017-10-09,2017-10-17,男,广州,广东,CN,17,28807,2018-05-07,329
50796,2016-12-17,2017-01-06,男,杭州市,浙江,CN,20,25659,2019-02-22,38
14003,2016-08-01,2016-08-13,男,贵阳,贵州,CN,15,24555,2018-10-02,181
8611,2012-02-01,2012-02-01,男,大连,辽宁,CN,24,22463,2019-01-14,77
37703,2017-04-17,2017-04-22,女,北京,北京,CN,14,23741,2019-02-13,47
1095,2012-03-24,2012-06-30,男,潮阳,广东,CN,31,25193,2019-03-29,3
58242,2014-08-12,2014-08-13,男,深圳,广东,CN,33,28592,2019-03-31,1
57382,2013-08-02,2016-10-27,男,深圳,广东,CN,11,18017,2018-07-29,246
47769,2013-02-24,2013-02-26,男,武汉,湖北,CN,23,24099,2019-03-23,9
32790,2017-02-24,2017-02-24,男,成都,四川,CN,23,28955,2019-03-23,9
26765,2012-08-19,2012-08-19,女,长春,吉林,CN,17,27391,2019-03-23,9
38310,2010-10-28,2011-06-14,男,广州市,广东省,CN,15,22221,2018-12-28,94
29233,2010-07-01,2010-08-30,男,广州市,广东,CN,19,23542,2019-03-16,16
54623,2011-01-14,2018-07-16,女,广州,广东,CN,25,23628,2019-03-21,11
2394,2010-11-15,2010-12-12,男,广州市,广东省,CN,17,29051,2019-03-17,15
52379,2018-01-19,2018-01-19,男,上海,上海,CN,13,32215,2019-01-10,81
25813,2016-03-22,2016-04-14,男,Seongdong-gu,Seoul,KR,13,22437,2019-01-21,70
6151,2017-01-06,2017-01-06,女,上海,上海,CN,25,29425,2019-02-13,47
28000,2011-12-19,2015-05-22,女,深圳,广东,CN,17,24781,2018-11-16,136
2686,2012-07-19,2012-07-22,男,北京,北京,CN,19,18494,2018-12-27,95
36581,2011-02-18,2011-05-13,男,广州,广东,CN,26,26104,2019-03-17,15
58145,2015-03-01,2015-11-08,男,合肥,安徽省,CN,26,28821,2019-02-22,38
32474,2016-07-27,2016-08-25,男,吉林,辽宁,CN,26,35117,2019-03-28,4
59207,2016-11-29,2016-11-29,男,OTSU,SHIGA,JP,9,26135,2019-03-26,6
41682,2016-08-20,2016-08-20,男,郑州,河南,CN,30,24575,2019-03-09,23
22302,2014-09-05,2014-09-05,男,广州,广东,CN,18,28865,2019-03-22,10
34479,2018-03-15,2018-03-15,男,云安,广东,CN,10,36338,2019-03-06,26
56034,2018-01-05,2018-03-15,女,北京,北京,CN,5,33686,2019-03-29,3
2624,2012-07-21,2012-07-21,男,鹤岗,黑龙江,CN,15,20154,2019-01-16,75
52815,2015-11-28,2015-12-16,男,大连,辽宁,CN,30,23818,2019-02-24,36
26430,2015-03-01,2015-09-26,男,和田,新疆,CN,20,28982,2019-03-04,28
28010,2011-11-30,2012-02-17,男,长沙,湖南,CN,18,24039,2019-02-19,41
9513,2011-01-08,2011-01-10,男,广州,广东,CN,28,25346,2019-03-31,1
27541,2016-11-17,2016-11-17,男,佛山,广东,CN,13,24294,2019-02-13,47
11529,2012-06-30,2012-06-30,男,深圳,广东,CN,11,21095,2018-11-09,143
29620,2012-08-09,2013-10-20,男,珠海,广东,CN,18,34867,2019-03-15,17
4286,2014-12-09,2014-12-09,女,武汉,湖北,CN,20,22912,2018-12-07,115
34068,2017-12-21,2018-01-24,男,湖北　,湖北　,CN,19,27156,2019-03-07,25
47967,2012-12-06,2013-04-17,男,上海,上海,CN,15,24362,2018-11-17,135
31560,2015-05-27,2015-08-01,女,Canley Vale,nsw,AU,6,26307,2019-03-24,8
49882,2015-10-13,2015-10-13,男,北京,0,CN,23,24069,2019-02-18,42
5629,2016-10-22,2016-10-22,男,广州,广东,CN,32,30499,2019-03-15,17
35513,2011-12-26,2011-12-26,女,大连,.,CN,30,27321,2019-02-22,38
38665,2012-09-03,2012-09-24,男,北京市,北京,CN,12,31238,2019-02-17,43
31833,2016-06-24,2016-06-24,男,广州,广东,CN,34,29625,2019-03-30,2
23653,2016-07-04,2016-07-04,女,上海,上海,CN,17,26093,2018-12-15,107
16930,2016-05-08,2016-05-24,男,沈阳市,,CN,23,23158,2019-03-20,12
28698,2017-03-27,2017-04-11,男,广州,广东,CN,14,18312,2019-03-31,1
47267,2010-06-02,2010-06-04,男,北京,北京,CN,15,25001,2019-02-01,59
31292,2014-11-01,2015-10-21,女,西安,陕西,CN,19,28856,2019-02-25,35
41196,2017-07-13,2017-07-24,男,贵阳,贵州,CN,19,27140,2019-03-14,18
33230,2017-01-08,2017-01-08,男,SG.PETANI,KEDAH,MY,7,15215,2018-05-08,328
42117,2016-11-11,2016-12-01,女,,北京,CN,11,15511,2019-02-13,47
1000,2012-01-28,2017-05-16,男,南海,广东,CN,21,29555,2019-03-15,17
84,2015-11-01,2016-07-03,男,广州,广东,CN,15,27465,2018-09-23,190
43908,2016-01-15,2016-01-20,男,大连,辽宁,CN,30,30860,2019-01-24,67
50611,2017-02-06,2017-02-06,女,长春,吉林,CN,16,21698,2018-09-26,187
3258,2015-04-24,2015-04-24,男,NISHINOMIYA,HYOGO,JP,24,31791,2019-02-09,51
22621,2015-06-25,2015-06-25,男,SINGAPORE,,SG,22,38468,2018-12-10,112
55426,2014-08-18,2014-10-13,男,长春市,吉林省,CN,18,25713,2019-01-04,87
7025,2017-12-02,2017-12-02,男,广州,广东,CN,14,24785,2018-12-17,105
49094,2014-02-07,2014-04-30,女,长春,吉林,CN,19,27329,2019-02-27,33
62493,2010-09-09,2010-09-09,男,长春,吉林,CN,11,28429,2019-03-30,2
35973,2013-08-15,2013-08-17,女,西安,陕西,CN,26,25477,2019-03-27,5
13693,2015-07-23,2015-07-23,男,上海,上海,CN,22,28994,2019-03-27,5
1112,2012-03-13,2012-08-02,男,通州,江苏,CN,17,23116,2019-01-23,68
29831,2013-01-16,2015-02-20,女,哈尔滨,黑龙江,CN,22,38142,2019-02-19,41
43808,2014-07-30,2014-11-20,男,北京,北京,CN,13,20228,2019-02-28,32
26325,2017-07-27,2017-07-27,男,哈尔滨,黑龙江,CN,20,24531,2019-03-30,2
5441,2016-06-11,2016-10-17,男,广州,广东,CN,21,30480,2019-02-25,35
14653,2018-01-08,2018-01-10,男,郑州,河南,CN,19,15072,2019-03-07,25
59593,2016-05-18,2016-05-18,男,沈阳,辽宁,CN,18,25302,2018-10-20,163
16176,2017-10-10,2017-10-24,女,珠海,广东,CN,9,13632,2018-09-24,189
35872,2011-03-25,2011-07-05,男,乌鲁木齐市,新疆,CN,9,15796,2019-03-14,18
14462,2017-07-06,2017-07-06,男,上海市,,CN,22,28159,2019-03-09,23
11291,2010-08-26,2010-08-26,女,.,北京,CN,12,18578,2019-03-30,2
16580,2018-01-18,2018-01-18,男,Mapo-gu,Seoul,KR,16,26358,2019-01-21,70
18015,2011-04-23,2011-06-04,男,乌鲁木齐市,新疆,CN,9,26618,2019-03-01,31
44113,2017-05-04,2017-05-04,男,沈阳市,辽宁省,CN,18,25643,2019-02-17,43
16126,2017-11-07,2017-11-07,男,郑州,河南,CN,30,22185,2019-03-26,6
46435,2014-11-19,2015-09-20,男,武汉,湖北省,CN,25,21787,2018-10-20,163
35157,2016-03-14,2016-03-14,男,哈尔滨,黑龙江,CN,17,21943,2019-03-16,16
1303,2014-04-15,2014-07-26,男,重庆,重庆,CN,14,25808,2018-12-21,101
41814,2017-04-27,2017-04-30,男,北京,北京,CN,15,25964,2019-01-05,86
42916,2017-08-25,2018-03-15,男,CHINO HILLS,CA,US,4,25759,2018-11-28,124
60983,2017-08-25,2017-08-25,男,奈曼旗,内蒙古,CN,17,28932,2019-03-29,3
38602,2012-09-18,2012-09-18,女,广州,广东,CN,16,26457,2019-03-27,5
29133,2010-03-22,2010-09-19,男,海口,海南,CN,14,26625,2019-02-18,42
30008,2014-02-03,2014-02-07,男,沈阳,辽宁,CN,20,24400,2019-01-25,66
61661,2014-08-28,2014-08-28,男,连云港,江苏,CN,57,31793,2019-03-24,8
12020,2013-03-07,2014-09-04,男,北京,北京,CN,17,21348,2019-03-27,5
23391,2016-08-31,2016-08-31,男,湘潭,湖南,CN,23,23371,2019-02-26,34
43104,2017-11-25,2017-12-15,男,大连,辽宁,CN,30,23962,2019-03-29,3
4390,2015-02-02,2015-03-22,男,广州市,广东,CN,24,26078,2019-03-02,30
57324,2013-05-04,2013-05-08,男,上海,上海,CN,20,25627,2019-01-24,67
20748,2012-09-13,2016-06-28,男,深圳,广东,CN,27,28728,2019-03-25,7
40202,2014-11-09,2014-11-09,男,HONGKONG,,HK,15,27117,2018-07-17,258
41551,2016-05-18,2016-05-18,男,南京,江苏,CN,24,29884,2019-01-26,65
11282,2010-08-10,2010-08-12,女,广州,广东,CN,28,24516,2019-03-19,13
20073,2018-02-13,2018-02-16,女,广州市,广东,CN,18,25697,2019-03-18,14
56483,2013-03-03,2013-05-30,男,深圳,广东,CN,27,33248,2019-03-28,4
26611,2010-12-13,2010-12-14,女,沈阳,辽宁,CN,9,22981,2019-02-15,45
39336,2013-06-14,2016-02-29,男,东莞,广东,CN,17,30069,2018-09-09,204
38857,2013-01-19,2013-01-19,男,郑州,河南,CN,18,18855,2019-03-27,5
4710,2015-10-19,2015-10-19,女,北京市,北京市,CN,10,20355,2018-11-23,129
44920,2013-08-30,2013-09-02,女,哈尔滨,黑龙江,BE,13,29833,2019-02-16,44
36612,2011-03-10,2011-03-10,男,北京,北京,CN,19,32411,2019-03-29,3
36438,2017-09-26,2017-11-07,女,北京,北京,CN,19,25606,2019-03-17,15
38287,2010-09-24,2011-05-06,男,武汉,湖北,CN,19,18938,2019-01-31,60
932,2011-11-23,2012-09-30,男,金州,辽宁,CN,26,24032,2019-02-14,46
52151,2017-10-11,2017-10-11,男,上海,上海,CN,26,27567,2019-03-19,13
45424,2011-07-23,2011-07-23,男,广州,广东,CN,26,26366,2019-03-31,1
26918,2013-04-12,2013-04-12,男,哈尔滨,黑龙江,CN,18,28599,2018-12-05,117
56467,2010-12-01,2010-12-01,男,北京,北京,CN,11,20004,2018-12-06,116
48934,2013-12-05,2014-03-16,男,大连,辽宁,CN,28,26097,2018-12-22,100
7288,2018-01-21,2018-04-01,男,乌鲁木齐,新疆,CN,12,27752,2019-03-23,9
62686,2013-02-26,2013-02-26,男,长春,吉林,CN,19,28398,2019-02-19,41
41640,2016-08-30,2016-08-30,男,玉环,浙江,CN,2,24464,2018-09-04,209
5615,2016-09-17,2016-09-17,男,深圳,广东,CN,30,25337,2019-03-08,24
38025,2009-12-16,2010-03-15,男,北京市,,CN,16,33386,2019-01-23,68
4190,2014-11-01,2014-12-22,男,广州,广东,CN,19,26245,2019-02-12,48
30444,2013-07-26,2014-12-11,男,SGH,,VT,20,37620,2019-01-04,87
23937,2017-01-09,2017-02-13,男,温州,浙江,CN,19,29086,2019-01-12,79
9333,2017-05-29,2018-01-31,男,广州,广东,CN,14,26182,2019-01-25,66
20429,2010-10-06,2011-01-27,男,,,HK,17,24940,2019-03-28,4
11956,2012-09-10,2012-09-10,女,北京市,北京,CN,6,18681,2018-06-16,289
10573,2016-10-28,2016-11-17,男,广州,广东,CN,22,25377,2019-02-18,42
59754,2016-07-29,2016-07-29,女,香港,香港,CN,15,28198,2018-10-30,153
23368,2016-04-28,2016-09-15,男,天津,天津,CN,15,26701,2019-03-04,28
52655,2015-04-13,2015-05-10,男,通辽,内蒙古,CN,14,27101,2018-12-20,102
32583,2017-04-11,2017-04-13,男,郑州,河南,CN,29,20755,2019-03-28,4
14588,2016-05-07,2016-07-24,男,.,北京,CN,14,19025,2019-01-29,62
40007,2014-01-06,2014-01-11,男,长春,吉林,CN,16,19083,2018-09-23,190
59615,2016-12-21,2016-12-21,男,北京,北京,CN,13,22957,2019-02-01,59
53742,2012-09-01,2012-09-01,男,大连,辽宁,CN,26,20844,2019-03-29,3
13598,2015-10-15,2015-10-15,女,北京,北京,CN,13,26781,2018-11-16,136
51240,2017-05-15,2017-05-18,男,长春市,吉林省,CN,14,25908,2019-03-10,22
4580,2015-05-23,2015-05-23,女,北京,,CN,12,21764,2019-03-19,13
2261,2010-07-27,2013-05-29,男,武汉,湖北,CN,28,25420,2019-01-15,76
46754,2017-03-23,2017-04-07,男,深圳,广东,CN,17,28292,2019-01-16,75
19256,2012-02-05,2012-11-29,男,中山,广东,CN,22,29227,2019-03-18,14
50839,2016-12-27,2017-06-09,女,上海,上海,CN,9,28722,2019-01-18,73
22224,2014-06-18,2014-06-18,男,珠海,广东,CN,25,30337,2019-02-17,43
47178,2010-03-18,2010-05-12,男,,,CN,23,24864,2019-01-16,75
6615,2017-05-25,2017-05-25,男,乌鲁木齐,新疆,CN,20,33680,2019-01-19,72
53428,2016-07-19,2016-07-19,男,.,北京,CN,16,28307,2019-03-29,3
12412,2017-10-22,2017-12-12,男,郑州,河南,CN,17,23026,2019-01-23,68
55921,2017-10-31,2018-04-07,男,北京,北京,CN,8,12926,2018-11-30,122
62535,2011-04-01,2011-04-01,女,长春,吉林,CN,22,26409,2019-03-25,7
25727,2014-06-22,2014-06-22,男,大庆,黑龙江,CN,15,25623,2019-03-30,2
35411,2016-06-22,2016-06-25,男,乌鲁木齐,新疆,CN,13,32524,2018-08-29,215
13634,2015-03-25,2015-07-10,男,广州,广东,CN,22,38803,2019-01-10,81
18094,2013-03-26,2013-06-05,男,乌鲁木齐,新疆,CN,12,25709,2018-11-13,139
49195,2014-07-26,2015-01-10,男,上海,上海,CN,15,28589,2019-03-23,9
6056,2016-12-23,2017-01-22,男,厦门,福建,CN,19,23531,2019-02-14,46
8510,2010-11-11,2010-11-11,男,白城,吉林,CN,17,23670,2019-03-20,12
14241,2016-03-15,2016-03-15,女,HK,HK,HK,7,15698,2018-10-10,173
15233,2017-05-16,2018-03-21,女,广州,广东,CN,19,28520,2019-03-30,2
53270,2015-03-15,2015-03-15,女,哈市,黑龙江,CN,20,26546,2019-03-27,5
28253,2012-06-09,2014-10-19,男,广州,广东,CN,23,27118,2018-11-23,129
40256,2014-08-07,2014-08-07,男,上海,上海,CN,18,26168,2018-11-02,150
33551,2017-07-09,2017-07-09,男,北京,北京,CN,18,25719,2018-11-15,137
44657,2012-04-27,2012-04-27,男,大连,辽宁,CN,24,25260,2019-01-26,65
53636,2011-04-26,2011-04-26,男,北京,北京,CN,22,31751,2019-03-23,9
10966,2009-11-01,2010-04-11,男,广州,广东,CN,17,14532,2019-03-21,11
30175,2014-04-14,2014-06-14,男,北京,北京,CN,15,19622,2019-03-26,6
2049,2009-12-29,2010-03-10,男,西安市,陕西,CN,18,26290,2019-03-24,8
23460,2016-12-28,2016-12-28,男,Jongno-gu,SEOUL,KR,11,25542,2019-02-23,37
34492,2011-11-08,2011-11-08,男,武汉,湖北,CN,14,15385,2018-10-11,172
42016,2017-02-09,2017-02-09,男,鄂州,湖北,CN,30,28903,2019-01-22,69
21770,2014-01-25,2014-01-25,女,桂林,广西,CN,21,22722,2019-03-17,15
18950,2011-08-09,2012-07-24,男,上海,上海,CN,20,22792,2019-01-29,62
1753,2017-07-28,2018-06-16,女,广州,广东,CN,5,26717,2019-02-16,44
21537,2013-07-06,2015-07-10,男,广州,广东,CN,18,26268,2019-03-16,16
57673,2014-10-22,2014-10-22,男,,,CN,25,23388,2019-03-19,13
33277,2017-03-01,2017-06-26,男,长春市,吉林省,CN,19,26092,2018-12-09,113
45503,2017-12-25,2018-01-28,男,广州,广东,CN,16,29739,2019-03-09,23
48277,2016-06-11,2016-06-11,男,FUKUOKA-SHI,FUKUOKA-KEN,JP,12,26851,2018-08-05,239
1054,2012-03-05,2012-04-02,男,嘉善,浙江,CN,26,24841,2019-03-17,15
21615,2013-10-31,2013-11-05,男,上海,上海,CN,11,13540,2018-12-16,106
