phone_no_m,city_name,county_name,idcard_cnt,arpu_201908,arpu_201909,arpu_201910,arpu_201911,arpu_201912,arpu_202001,arpu_202002,arpu_202003,label,voc_call_dur_count,voc_call_dur_sum,voc_call_dur_mean,voc_opposite_no_m_nunique,voc_call_type_1_cnt_sum,voc_call_type_2_cnt_sum,voc_imei_m_nunique,sms_sms_send_cnt_sum,sms_sms_recv_cnt_sum,sms_opposite_no_m_count,sms_opposite_no_m_nunique,sms_request_datetime_count,app_busi_name_count,app_busi_name_nunique,app_flow_sum,app_flow_mean
d93c34d76c244225ef714fef435b4e9ac72708ddc83fc0e120235fff27994d937588dae9681cfbb443875f54caaa0d24d0bdad8ed2470e0f29edea3afef72453,成都,成都直属部门,1,262.4,262.8,262.6,272.8,264.7,263,262.5,262.6,0,1623,283372,174.5976586568084,465,654,969,1,67,4261,4328,1101,4328,1830,446,203732.2530584336,111.32910003193088
6a0f8847b716abd8a2c02c247592dbde064a57428bea5130430d007c2a32e0bd3a7d4be3f61cef0407238e26ae622f9b24500f6c917fdadebe3d82a70086ffc4,绵阳,盐亭县,2,1.08,1.11,1.23,1.11,1.12,1.46,1,1.12,0,153,4625,30.22875816993464,13,85,68,3,17,285,302,51,302,392,160,19781.925086975098,50.46409460963035
79cd1e4a8e72245f49fa02aa2e2a302a396477668e7b9fc53d1223fa4eea38a0a7f053023125f40e2d717511b8829bb6974625ebbc4b985619687e249a6e09e2,绵阳,未知,5,1.45,1.47,10,10,97.95,10.38,0,0,1,376,22745,60.49202127659574,118,141,235,1,4,135,139,16,139,0,0,0,0
00809385af3f0c4dd9899eae5867809292a8c734a68367aaebf5621b76ca642842db504d8573609ea9cb6f0bdf3a45fa800a61f225bcbda90757e32159b3887c,绵阳,三台县,1,139,139,139,129.1,129,129,129,129.06,0,1320,128516,97.36060606060606,65,897,423,3,8,956,964,144,964,1349,388,189870.4258966446,140.7490184556298
974ca236823c2196df65e77bbea303ce60e9d65ab90cddc15b68d13b413faea7b38f821d64acd5af8a446a04c8f4e65b129632b8af64c857f22cc0b642aa7d9f,自贡,富顺县分公司,1,10.19,10.1,10,10,10,10,10,10,0,714,92217,129.15546218487395,49,432,282,2,0,595,595,14,595,9,5,1.8033790588378904,0.2003754509819878
ef16b91d70449db2a5c6b3eb1f7de7a652a3e5f5df840bda95c25606fc38edb2809c8bff58e6b17aa33f1db21875c8c14eb5f803db1a45a4aec53ca48cfb193f,达州,达川区分公司,3,40.11,40.6,19.67,32.04,32.96,38.78,7.97,82.19,0,3072,203853,66.35839844,272,1527,1545,1,17,1228,1245,180,1245,824,188,47428.264452934265,57.55857336521149
2c9449dfefb8d99d16b4455a34192ea92d3b5ce1067021e61a64c772ee1ee0d418375c166ec245d5ad9943127f802ee4f540b9205dcd202b3a437c3ee8b914c2,成都,邛崃市,2,71,71,71,71,71,71,71,71,0,1698,52384,30.85041224970553,109,640,1035,1,2,2075,2077,125,2077,480,112,3149.524816513061,6.561510034402212
0b5af820d59b8c56a1de9fe60d36cfac3e32d7388395e87930d05ced654300479f5a3054149f75fe9ed2770f8d4e2d064bf78cbb5cccd3723de11831e79294fc,达州,大竹县分公司,3,105.92,105.99,105.99,105.92,110.49,142.77,110.49,127.95,0,1322,61239,46.32299546142209,88,861,461,2,10,1021,1031,159,1031,267,130,10837.607265472412,40.590289383791806
1cc40deb9057391ebfa337b9d2d24ac8e47fc11a3c7b96b545d2f98966f2dac7bfc39c87a1930bb5e6bf5ab659f9c5b3ab65bf73202322ba9b344d63350d24f1,成都,未知,1,113.63,152.91,98.63,111.63,103.03,61.45,56.5,0,1,27,2333,86.4074074074074,14,1,26,1,125,626,751,137,751,0,0,0,0
c5ce0f3d7da0ee12c31d564eb8dd83ff6067cae55c94f391719767d2fffd753386a6a6d945db2009a396a92d7df463472a8c9cfc0458b6178aea9d9ca862713a,成都,天府新区,1,0,0,0,0,0,0,0,0,1,139,14199,102.15107913669064,118,139,0,5,0,10,10,4,10,2,2,0.0022897720336913,0.0011448860168456
f0980189eedd627a7eb7f8ed420cc0aa9459eb8e89d858dd9067277251fa5455976740cd883a78d4e0e8a0a34d0a038c7a2160bd1cf6034918aa1657a884b73f,成都,天府直属部门,1,111.38,87,87,87,87,87,87,87,0,1234,218055,176.7058346839546,139,489,745,1,9,1467,1476,250,1476,1367,334,207825.2850265503,152.03020118986854
3b6f2c12dda334330c737fc33d66500ca5682a0d8181af09842cb2d67fe7c0afcefd12429c9dd4f63f031085a3a5f54621b6386bafcfe1ed4a7c359f320bdaae,成都,温江区,3,0,0,0,1.1,0,0,0,0,1,93,3749,40.31182795698925,68,93,0,2,1,14,15,5,15,22,22,0.7723293304443347,0.0351058786565606
b58f8a42b22c74b4634943b19cfe7a02b341080ef9f7ef58a3ac6580af90faafef5b798339cef752b20d2f58fd7857e9dd5b3103b88fd2fc63afd8a8477c6b14,成都,新津县,1,73.95,14,14,14.78,14,14,14,14,0,307,10848,35.33550488599349,37,193,114,1,5,591,596,38,596,133,89,1443.122043609619,10.850541681275333
a63d1aed8d440f41fca661131d7d1827cabfe26c28f80c76c3c7603d816da9aee5e379e51e846bddf1e23473e8cf7d90c7e90fdc0e4808eb40da6cf7454bcad0,成都,武侯区,4,0,0,0,0,0,0,0,1114.69,1,224,39521,176.43303571428572,6,222,2,2,14,246,260,18,260,0,0,0,0
782968bf16b3c3d4e7b7f9c206d1a857b5694798f306e74cc5ad198b27649434afa3c4e4c390e0bbf4604d77c268ce4660b5ad1696f7b69b7865f0a82ee2e2e0,资阳,武侯区,1,18.75,25,24.5,16.5,22.22,168.55,40.36,23.12,0,626,77461,123.73961661341852,52,313,313,2,0,1069,1069,58,1069,228,92,1380.5041332244873,6.0548426895810845
0401ef8db79aabc6aeef07a9d013c133b4cb46bf0f6871cc442b59cbfd76db215d16e6633cc1719fd8564f24eb62ad437f0dd8d2f23e104a0e560757c58b12aa,攀枝花,盐边县分公司,4,74.1,73.1,63.1,123.95,123.5,73,73.1,73.1,1,4441,288718,65.01193424904301,565,1973,2468,3,18,1577,1595,372,1595,1308,308,65921.07815170288,50.39837779182177
d62140c6a4956af9a842f63dc6c60f9d248f4563b1669dbc5e4104670fd11428baa08c1e3cfb83610091e983372aff03691828995c5aed2b270e998e35991fec,成都,邛崃市,1,116.77,146.35,122.97,110.7,106.58,72.3,80.8,71.44,1,4198,258598,61.60028585040495,413,1855,2343,1,40,1808,1848,288,1848,381,164,14247.278751373293,37.3944324183026
0a8c67afe014fe8b466f98044e120cc57624abfe8ae2c9de853a1829bb1fce0cc514a2dc88965fa10698dfa5cc255f768e5b014a8d00c8c564777e9d51d49234,广安,前锋区分公司,3,0,0,1,191.08,11,0,0,0,1,8,8849,1106.125,5,7,1,1,1,36,37,4,37,0,0,0,0
1c729e35321f58edef8e17e00e9a69f75d49724127319745568bdb40b91a8e682a8849e6705f17183ca31e3bb1c8f866e906b1c52aa853586e89abe1783bd799,德阳,天府新区,2,54.5,55.98,60.72,56.12,59.21,55.38,54.7,55.58,0,311,21383,68.7556270096463,84,311,0,1,221,2335,2556,431,2556,1019,208,15021.044117927551,14.740965768329296
50acc6add24968b5c75e0f31dcf9ee6e6161692285ce4b9f689d87251f53c4c46562a8c542eb017852b4f89c7b5a2acad84e76950b018ea03185540cdf0e48b5,内江,东兴区分公司,2,70.3,73.6,70.1,69.5,176.2,84.23,114.69,72,1,2917,358446,122.88172780253686,208,1524,1393,1,71,2030,2101,128,2101,697,162,13175.679061889648,18.90341328822044
d515cc10882d745af065f2a8d6b3eac8329bbca16e5a48d6499053fd79e9340e1eda1fd9c1b1633b6f75dbc82ca0ed09c1d0abf2461bba3b03e8e042bbb2c6b1,达州,万源市分公司,1,19.29,62,51,57.74,51,54,54,54,0,305,55436,181.75737704918032,82,169,136,2,5,1779,1784,307,1784,1048,344,85195.27666664124,81.29320292618438
0e9896b52dd2afbb6f1e6c8c95517ade22a52a724a11cab4ecf0d272c39cc606101fcc36b4677ef6ea8451200ca674e63c96097f2eed36e8f5b17001f95aee7f,南充,武侯区,3,173.09,173.09,173.09,173.09,173.09,170.29,172.89,172.69,1,3579,418240,116.8594579491478,424,1937,1642,1,109,2472,2581,538,2581,1053,327,71340.56784915924,67.74982701724524
6bd621c614b9012640d0bcb5d89fc4a4374e61dab202d6e4165cd8393ba8f5652adc0b5831055081c9da766a77fb36db0eab71283b559a20d8a110edcc94c878,资阳,游仙区,1,99,99.1,100,100,100,100,100,100,0,685,96000,140.14598540145985,88,537,148,1,10,1207,1217,160,1217,598,210,17185.955952644348,28.73905677699724
3ddf377a20a748e75dbd760c6c5bbd8c515ca1d77f5dd46adb70422154b82b7bbab2bdbef34462d0dfa3de494fdd7c34f7cd1231851beb2ca4ee3435dfd00774,成都,天府直属部门,3,172.1,181.8,186.51,177.36,5.2,171.7,3.7,171.8,0,3583,375099,104.68852916550377,484,1583,2000,1,67,4649,4716,750,4716,1616,456,109650.01348590852,67.85273111751764
836678bdc5d376bdd8e2419bdcf47499506ff6e8e90f32b8d103334dc102e738c9f0eb67d315d86eaf091c9e7913e3e72e907a16e4d2aa896e6ab29b295e10d8,达州,宣汉县分公司,1,52,56,56,56.1,56.1,56,56,56,0,343,24811,72.33527696793003,161,116,227,3,2,1405,1407,139,1407,1383,335,163122.4529390335,117.94826676719704
6d214ddfcfa1e921d1c5fe66c85072bf07b9198ba551fbeff17829a1251e9ab03b027b7b09ae87a2bf6480955e42f382e4213d9e0926b16661ca92ad8012a2e4,遂宁,射洪县,1,72,72.1,72,72.1,72,72,72.2,72.5,0,569,31497,55.35500878734622,81,257,312,2,6,954,960,163,960,556,249,116598.98663425446,209.7104076155656
67684a079e45fa1ccbcdd70abbbc29450bf82996f5b06f5185acd1ed4151fae84f35a32e691a3973973d1e18bbdb7c9bdb01553b6bf44ccbc74a39112e08f4f2,成都,大英县,1,117.8,9,9.1,9.1,9.1,14.09,9,9,0,226,18858,83.4424778761062,113,37,189,2,1,1693,1694,245,1694,199,136,12295.190242767336,61.78487559179565
5744405bfe0bcf112bc0c92964c0088bd953b6983c9af2cf43d3f019ea16af156f56e8fff09fd6f2c7d232ef708df70ff85ee5068eaabeeb91b5989ce1549df3,自贡,富顺县分公司,1,1.01,1,1,1,1,1,1,1,0,3,181,60.333333333333336,3,2,1,3,0,45,45,5,45,19,18,1.0721063613891595,0.0564266505994294
b5f2d1fda180c16ab73db77734958899511ed1287e0c51f1970d610d13d97d8192b1bdec85b5528a8a970b1203558b75b9fc01c3d33b4cec633fca6a144a543c,成都,锦江区,1,28.6,28.6,36,36,36,36,36,36,0,441,33419,75.78004535147392,94,210,231,1,15,1483,1498,182,1498,1001,224,18922.68958377838,18.9037857979804
0306ba33079ba34fe3eef16d506a17d0e30a8cdc603fb2e1a4b1e04a3508d7200d40ba9f518f7f95496da4bd872a01af3703122b86d97d74edbe069a56195c80,绵阳,未知,2,0,0,0,0,0,15.2,37.8,19,1,49,9050,184.6938775510204,16,34,15,2,7,58,65,9,65,0,0,0,0
8c76418302c84013a002a5bb7878efca97d904fd1992301bc7f093b343118a1bf13e00cdadf206203530ae5a313b7b3d847db79f485c73dea282123ae576592c,成都,高新西区,1,11,11,11,11,11,11,11,11,0,243,18602,76.55144032921811,14,91,152,1,0,496,496,19,496,4,2,0.0023670196533201,0.00059175491333
9ad342e926bc61d69a324118e3acd7fe204b80eacb4c6ab6f904a912ed2e1947f4f3ffc1372e1f71c9161d1570a80dc0ad263b243e745e70235af3d3253fd968,绵阳,未知,2,0,1,19,23.5,1858.98,0,0,0,1,361,23851,66.06925207756233,263,361,0,3,17690,600,18290,17487,18290,0,0,0,0
82d8359285ba52196f9cf91f0028abe17e61365ca8188d2ad7276d20f1f976ea4ed13332712d05fb74f7984de33041eec741dd3f333eb2a5e817c430aa34a0ee,成都,武侯区,1,52,52,52,52,52,52,52,52,0,258,27061,104.8875968992248,116,25,233,1,6,1751,1757,337,1757,973,246,27989.714465141296,28.766407466743367
a03771608d8159e25cffb8e9d4a6da708a8611ac5a2b1ca9dab9769ba628db71c1330ecccf797fa440b85932591ca7ffd8917ff887b18e7b152d182516c40962,成都,青白江区,1,34,29.7,29.7,32,29.7,29.7,29.7,29.7,0,345,20341,58.95942028985508,48,102,243,1,12,638,650,39,650,10,3,0.7064418792724607,0.070644187927246
01b1c2efa938ef35307f96b2d371cbacab7430864656bdcecebe118bc838d816c5b410edd9a5ab818d1920571f035fb26a95d1b9cf92f1cfff602023087d4c80,内江,资中县分公司,1,1,1.6,1,1,1,1,1,1,0,671,99759,148.672131147541,29,357,314,2,10,332,342,15,342,10,3,0.0559606552124019,0.0055960655212401
a94eccbbb9992287519e0c98a91d58cbdfae140079580ba434dda476313336493fcfec54db65b4a7d9e3a0e386bc8c039ebeefa14fc9b20fb23446a41dbf6fa1,达州,大竹县分公司,3,7.15,7.3,7.9,7.3,7,7,7,7,0,41,1956,47.707317073170735,11,13,28,1,0,61,61,1,61,0,0,0,0
9bcd6d0162aeadc8859e040c8d372c0f63104254e6b8cf9759780603a37459919d27558cde99785a345fadfae94b8565718fb0ac306b4e8ff5c176fb27944725,成都,邛崃市,1,70.2,62,62,82,82,32,38.1,34,0,382,16503,43.20157068062827,26,382,0,2,3,777,780,44,780,54,40,37.04041576385498,0.6859336252565738
4ea62d8166834e150752d2ca83bf5f5ea3d80d832271ccc9525027a48fe2022031682d1acbf2ab54854cc6ae1f3fa49ab72af04b224deccdd4b10169afc4c897,成都,未知,5,0,0,0,55.19,19,0,0,0,1,118,12746,108.01694915254237,117,118,0,1,0,61,61,6,61,30,30,216.8302516937256,7.227675056457519
26bb463502fd7e0cd35576ce1a64143e671e3915d864847a824f3f126b9fa050572c6e7b874f6a790e6062033fcdf0cd622a1454ded6c550738904e6b05eb00b,达州,通川区分公司,1,1,1.15,1,1.04,1.07,1.58,1,1,0,832,39030,46.91105769230769,18,402,430,1,6,424,430,11,430,369,92,2653.11576461792,7.190015622270786
51a0b18925cd52cd3d50abf26fe2180492a801614f717888569b165417556024febd6d76af5e060f9d27d618e180eb5561f3503c29a2efc2a4b67d065d328122,成都,高新南区,3,0,0,0,0,69.65,0,0,0,1,469,18895,40.28784648187633,452,469,0,2,1,78,79,5,79,23,23,99.9752073287964,4.346748144730277
ea4d16e78fb3571a14ee3c8cbee2314774bf370833d32599771fafa83c586c60b0427ad80dabcaca9228687743dff7dec03253f49425e7652afe61bfecdfaa47,成都,青白江分公司,1,16.04,15.56,16.52,15.32,17.78,15.5,14,14.78,0,44,2507,56.97727272727273,26,3,41,1,0,595,595,28,595,0,0,0,0
63fd4b7c776e55889fbda6a4f70799c2c42cbaf962ca9de65dd91603fa9e2d8447be47cffea01f36b2c10cbf63d7733a76ed3223587a6fbb814fea461885adb3,凉山,宁南县分公司,4,74.31,59.11,103.69,223.06,107,107,107.1,107,0,2673,763738,285.72315750093526,135,1717,956,1,2,2794,2796,152,2796,792,183,19021.14001750946,24.016590931198813
420db248f53fcd8623224f8017aca8f7f7adaa9a9731738b43adf61fc128cefb3bca12bb7aae905e8c8eba691651daf7bbf281fafb4e672ca9f0d860bf2d7d7f,绵阳,未知,1,1,1,1,1,1,1,1.1,8.69,1,0,0,0,0,0,0,0,4,1976,1980,1078,1980,0,0,0,0
28b265a26349a1d99af07f9f8156a0a2eff3a905fd15ffa545001b1ba5f0d14ea07f3b7e4309f87adb43b7b1fa6e7468f1ded8510376a96bab31121ffe00680c,成都,锦江区,2,71,71,101,71.1,101,71,71,71,0,103,23024,223.53398058252424,46,53,50,1,514,2439,2953,42,2953,1327,311,87812.45806598663,66.17366847474501
299f160ddbb60c6cb102f21f7107a7130df629dc161e3afcdb0cd2ca7cfb729c0726ab1bcb014ac19b4467dde38d9fffa07b97e52505d3f92e8cd26055ca89a0,绵阳,未知,0,0,1.2,0,0,0,1.5,1.8,2.2,1,0,0,0,0,0,0,0,14,907,921,446,921,0,0,0,0
12441b7bbd07d89c47f627f9e7aee553a075892a3c9fee3a55cf16b1ce5783d0e3e61661216fae0e37cf7f4cab7f53e015bef7327214032e88b2b0ca1f001ab9,自贡,自流井区,1,0,0,0,0,42.54,25.7,25,25.1,0,1212,74133,61.165841584158414,234,1079,133,3,19,387,406,50,406,367,125,9528.159789085388,25.96228825363866
99b077bfd034a4e71c93b5caedabdaad1a3ffe6e79ee344af563b90f580fa2471fd9ef8390744fcba386775a43ba4303214be08a267eea93304747157b846571,绵阳,江油市,2,0,1,19,23.5,208.28,0,0,0,1,66,15065,228.2575757575757,57,63,3,7,1667,132,1799,1666,1799,0,0,0,0
229a3d07a72e02d922a69a6af9f41370567deca4f5e06d57d1c57e593e9d02a4cf3b95f1f7c160f10e6209fd894ac9e4d503b24bce8af34fa46e47eba7e3ba82,成都,绠闃冲競,3,0,0,0,0,0,0,5.14,23.18,1,32,2615,81.71875,27,31,1,4,0,78,78,14,78,43,40,76.60807228088379,1.781583076299623
a6582a15b095ab49c0dff633caece8d4cf6b7b242328dea4a9bc3d0a61cc094bb2664a2f5179a64ff6ef195f66dbad9b7c1bb1e7eb8afd4eb94db282c3d2ddbe,宜宾,叙州区分公司,1,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,1,626,40965,65.43929712460064,148,275,351,3,64,1215,1279,210,1279,858,291,35139.450905799866,40.95507098578073
40b0792900b8c804d8f50c40a4a4e3c1b0ba58754e02db678e2896facc6661e3ca12285c123c9ef0984e7250189abdf6e3f034ef34f6390394d2c7aeea13332d,凉山,冕宁县分公司,1,63.26,20.66,12.1,12,12,12,12.2,40.35,0,205,30934,150.89756097560976,27,141,64,2,11,241,252,40,252,88,61,176.92989253997803,2.0105669606815684
2e46ead6b8eeb47fb4f217b4a1a2717b33533c0718f4ea809f067eb5150b5434dbf0391806583d1b38c1a24bf176ae8eda4893c69dbde6c33107b857044ee311,遂宁,锦江区,2,1,1,1,1,1,1,1,1,0,1142,58131,50.902802101576185,73,534,608,2,66,1566,1632,277,1632,1342,322,45231.03238296509,33.7041970066804
cb161259d4cd605e9fda3077a73bafa94bc578515047fdf8bede648f27bbb56a5e5cc295771e164a4c7b87850a537673e25e04e145e165db0a1e107d098d9864,内江,东兴区分公司,2,69,80.5,94.57,79.36,141.21,83.73,69.4,76.98,0,2400,238949,99.56208333333332,297,979,1390,1,17,2197,2214,481,2214,1332,343,29717.590439796448,22.31050333318052
229fcd9065bf96ff01cc52f8c5e8759b8e0de71fc70deb8ad09559212fd6383b23f21e5352a7f11d61b983e2670e45102c6695ebb64d6e92de34aec2c5979e71,德阳,旌阳区,3,1,1,1,1,1,1,1,1,0,25,1380,55.2,16,19,6,3,0,492,492,43,492,511,173,2831.143898010254,5.540399017632591
9e1b59525baeb052df87d34c5ee0cc7e6be7c717f072a71b74c71e6f1a2960a88a46f73fa0ce81447c9bfd6d58665cd4c929562b2c5ec7e80c51e3e75c129509,成都,都江堰市,1,0,0,0,0,0,0,0,2,0,1,45,45,1,0,1,1,0,45,45,6,45,29,27,32.59109020233154,1.123830696632122
21904f43ae72244611b3af4d3f6fb2fa3eb244ef1f3d02fb5db7225536ee440bc1951c3c10908744aeca6c75a16c8451499284199a3e223c31c2bebd57d501a4,成都,成华区,1,11.3,12.72,11.15,11.3,11,11.15,11,11,0,30,8405,280.1666666666667,3,30,0,1,7,1099,1106,199,1106,452,205,62903.964411735535,139.16806285782198
011fdd8f35ad648deda4973213b1431ec526c13e2ee37ba0657a339c0ffa772f3a8fe146de508b4e8ba448a5e5bcfc17d8a1b17e4a62b995d4fffde217d9e12b,遂宁,蓬溪县,1,1.77,1,1,1,1,1,1,7.66,0,1352,120462,89.0991124260355,208,887,465,2,17,1592,1609,297,1609,1119,321,42055.62039661408,37.58321751261312
8e2acae389f111a0031f253a667993d143ee81184c8c0df60a69a6f9bc7cf0f1e0a0499a443c457a0b5751e25aa6269ad317953c8beabcc355cc6d04ad1f2fef,广安,华蓥市分公司,2,114.4,115,131.66,146.1,140.23,137.46,114.3,114.8,0,3013,187563,62.25124460670428,265,1472,1541,2,96,2122,2218,141,2218,1041,260,46420.57352256775,44.592289647039145
3a1106cdefed6078a257e102dc6d664b360ffc0fe4ba4c20e5718e311e919c46400d190c55998afc9db59c8bf743fc40807bc795531ed4dd9615911a9f5e96d3,成都,金牛区,4,60.81,20.71,19,233.42,0,0,0,0,1,354,73572,207.83050847457628,231,325,29,5,3,379,382,42,382,256,172,3383.987580299377,13.218701485544443
2e99b24f221950b8367a1ee0402a7f589aef079edf89eb8419cc2a0d784290ffbad5a97fc13378d5d2c7ef4fae445f798e1f1a5a3f183b91bafa25aeeaaa16dd,成都,天府新区,4,0,0,0,0,16.53,71.6,0,0,1,140,58828,420.2,101,131,9,3,1,83,84,7,84,15,12,304.5868339538574,20.30578893025716
c49d22f5be797fdae13663cb9da5041da33be6ac7492864e70cda8c21d6acb55385d01cddb91fc7e6079f99f751bb3e98be73e68bdbca1957445b2d00552b574,巴中,恩阳区分公司,2,0,0,0,104.33,11.43,73.25,11,11,1,266,15936,59.909774436090224,213,266,0,24,543,496,1039,970,1039,15,15,12.894104003906246,0.8596069335937497
77a15363d298136df6cedaf6d08a277655790653ec34704c342d1ef2b22bd1efe4e161ea1737326aeaf4ce3e1c9d0cded8cd7efb846e7c1c1465dd370ccd36a1,绵阳,游仙区,4,89,89,89,89,89,89,89,89,0,3947,263825,66.84190524448948,221,1068,2879,1,5,25341,25346,1355,25346,1417,339,61436.100118637085,43.35645738788785
59a1cb4f7da9250dca1a88feda8b43abb9934a29366b6f11c45711905530098125e1262596e3cf54ca7b990447b628dc6bc5975ecf381c14f0c548c3f82061b7,宜宾,叙州区分公司,2,1,1,1,1,1,1,1,1,0,146,12601,86.3082191780822,12,98,48,1,0,453,453,129,453,16,6,0.5369520187377925,0.033559501171112
211322a88d90e23c4c7a7a664a730b197c3b1cc958d7c4438dce8c3f5f784179b63fb718955a2fb620ada465ce093129eb2708b7c7c9dddf7509a7d43c186963,自贡,蒲江县,2,1,1,1,1,1,1,1,1,0,136,3461,25.448529411764707,11,110,26,3,3,722,725,19,725,139,117,7606.989676475525,54.72654443507572
58ea134b06ee1c6be583c2d2eaf0808369c6680c2c61e926086a033a4960b7c02f2824358bcee084851e8116f7811d85fc9967fccfcf90da1a6bd9aa0234401e,成都,青羊区,3,11.18,11.09,9.14,10.33,12.45,15.84,12.41,20.06,0,54,3476,64.37037037037037,42,18,36,1,4,2028,2032,282,2032,195,52,201.676007270813,1.034235934722118
dbc90e230f9fc111f21cc17b90cccc534111dff5e70d2d3b4c53936a67943283ab087172bbed08ba3dad6f99cf63f3ede27ebb560aeb2e94e15d3115e96da468,成都,蒲江县,1,11.86,19.6,16.2,19.3,20.78,18.29,19.52,15.36,0,336,32060,95.41666666666669,57,135,201,1,1,540,541,21,541,0,0,0,0
7c150814c12d0d28ab44ccf07d84ba3241b29876514ecbe75256a0070969a2171b210b765802ffc77f012c0d6cf995070349cefbc095841a422c575897a5ecd5,自贡,贡井区,3,40.36,34.4,30.97,22.4,25.68,33.22,29.65,46.57,0,824,23923,29.03276699029126,43,391,433,2,547,1368,1915,224,1915,91,53,2135.099124908447,23.462627746246667
b3865189205c70ad43be0dd6395a4105a30d4747869a2516213e5e43bf9bdcde95d2fe1c19035a0c35dc651a18d3da2a9cb09866b6d4868f74677d93593285d3,成都,金牛区,1,25,48.42,25,35,25,25,25,25,0,86,3329,38.7093023255814,12,63,23,1,0,1531,1531,19,1531,45,29,262.35365772247314,5.8300812827216255
bb9d8e251565ef40fbb8278b4ccf1fc7a02c7b8467e761e519161f28af1882cd5944a664242ac3cf5d5acd19c5acb8788037fec7dd4dff6f306aac93a2337897,成都,新都区,2,54.82,104.87,86.73,87.36,52.96,74.54,42.99,81.71,0,423,70031,165.55791962174942,74,282,141,1,8,1896,1904,118,1904,837,209,25543.313906669617,30.517698813225348
7f427eb7118a37c2a417925aadfbac5cd4f0f355468a415eb2687757fd2652019093f5e778f53e1e4825fa092d04b0e9d1979be5d0886b4fe8fc0e9ef1535bcf,成都,未知,5,0,0,0,0,0,0,0,215.81,1,328,71621,218.3567073170732,268,320,1,1,2,146,148,24,148,6,6,2.2025527954101567,0.3670921325683594
74bfc335272a85880d31f93df89e4b1540605ae25410b3eae75091500f85a46a96420c884fffde95050df623e0fbdc67b639a7d636e62d25c975336a861f3ae2,达州,达川区分公司,5,14.12,19.45,10.33,9,9,9,9,9,0,70,13150,187.8571428571429,26,49,21,1,2,506,508,22,508,297,146,2533.220195770264,8.529360928519406
4943dea083e36f98d309b30e88ffe57a1974d56848b443d2aa37238bbe76f0859e0a4e7dbac77aeddde111ecf0680a3916ce358f66d27558290e3a9e777f7b7c,成都,崇州市,1,103.4,103.1,103.3,103.9,103.5,108.2,103.1,103,0,999,74248,74.32232232232232,75,695,304,2,118,1693,1811,216,1811,1035,270,134459.3788318634,129.91244331581004
ea07c8c6e6baf39f6631f9247ff32f0028c9961a59186b7a3746877f39b5ef78f894cd81ab3fea3e3b69422977240d01545c5cb822b6af6b27a696af7758eeee,自贡,锦江区,4,118.7,118.7,118.7,118.7,118.7,118.7,118.7,118.7,0,1123,85571,76.19857524487979,275,522,601,1,20,2502,2522,591,2522,1712,456,118035.37902450562,68.94589896291215
633c243ae555d8c137960382c2e36cd5a29705725e57373305a32c9d4db52dca1949ec4f998b937c3d461589f8a352965fc0da39a83a176074a98661f6b72bee,成都,天府新区,1,70,70,70,70,70,70,70,70,0,372,48410,130.13440860215053,48,198,174,1,0,1770,1770,73,1770,644,155,22896.326228141785,35.553301596493455
a3d314852646c7b470309418d4b994658604638300b4cfff91815a3ce700a5c0160fd35da8c78208aa098318742ec049d57fe01613e800b3f9cb3b86b4d84bce,雅安,高新西区,1,6.72,7.06,5.26,4.84,4.9,4.8,4.8,4.9,0,565,23938,42.36814159292035,116,199,366,1,7,943,950,215,950,1335,274,102527.58775520325,76.79969120239943
2597fe201b6b9c2dfe3613b2407be2b338040327939365663456bd105d711a46778325c2290fd004050a78448ee2c1969d9ec2c121ff072fc120a647c7b12876,自贡,富顺县分公司,1,0,0,0,0,13.14,13.6,13.6,13.6,0,67,11274,168.26865671641792,18,67,0,1,0,216,216,21,216,14,14,1.0195283889770503,0.0728234563555036
01b8fe0382e40e760419fcab839c7a505503d85fd6b4c274696b8a21263afd843479a2826dca8d95e657bd5e900a73446e74e164e10aea02a0ec7b1c45ca6f12,成都,高新南区,2,42.96,45.93,39.99,39.1,39.2,39,39,39,0,227,15926,70.15859030837004,32,92,135,2,3,757,760,47,760,104,62,549.6154260635376,5.2847637121494
67290db93fca6efd6322cb94d6ec4a42db89d0b4652e8b66b89e47f55eeedc8cdc239d879a3fb469ce7b4ac2b3b2f36f93e6c96d5a885f7990a6ee6b9242aa92,宜宾,翠屏区分公司,1,0,0,6.42,17.74,9,27.24,69.71,24.39,0,185,44866,242.51891891891893,28,120,65,1,115,332,447,23,447,7,2,0.0448207855224606,0.0064029693603515
72acedce4cf85535d013bceebf2a939bdb572d4156900961f555a150e9810ddbdfed4425e98f9017de4ae9287abd4200c0d9f82e7d7ea47580f4f6023546f52c,广元,剑阁县分公司,1,11,11,11,44.42,11.4,11,20.39,20.34,0,611,69149,113.1734860883797,40,387,224,2,0,322,322,45,322,119,50,84.77787494659424,0.7124191171982709
b6b08c65b7be7378d3ba80029024612f240788c1d3bb67b52c1a7b26a189104e7682d60f8125c5b35e380963191692e768d87e62bf037e0cc6fb9320060d0186,达州,大竹县分公司,3,0,0,0,0,0,13.14,17.2,17.2,1,518,13772,26.586872586872587,518,518,0,2,0,57,57,5,57,4,3,1.3631601333618162,0.340790033340454
